216,ii,H,Hebirash,Hebirash.png,"It uses its collar as wings to fly around. When not in flight, it folds its wings and lies in bushes to avoid being bothered.",,
217,ii,T,Tarespo,Tarespo.png,"These Pokémon are born on the sticks they float on. Their yellow eyes are said to enable them to sense anything that will happen in the past, present, or future as well as give them mystical powers.",,
218,ii,E,Espowtar,Espowtar.png,"Their eyes are more powerful, and allow them to see into anybody's past or future. According to old folktales, an Espowtar is able to destroy a person's past, causing them to vanish into thin air.",,
219,ii,R,Ruffeatz,Ruffeatz.png,The hue of their feathers vary depending on their location. The beautiful feathers they shed can be collected and used for many articles of clothing.,,
220,ii,Q,Quetzuff,Quetzuff.png,"It has been discovered that there are over thirty known feather color patterns for Quetzuff. When their feathery ""hoods"" start molting, it is sign that they are about to evolve.",,
221,ii,F,Fethetz,Fethetz.png,"As it matures, its hood-like feathers molt and turn a darker color. Male Fethetz have longer tail feathers, which they use to perform dances to attract females.",,
222,ii,F,Fragras,Fragras.png,It is able to give off a multitude of odors that can either be pleasant or repugnant. They stand on their arms and spray the air with a sweet odor when they are happy.,,
223,ii,A,Aromunk,Aromunk.png,"It has a fairly arrogant attitude and will not listen to its trainer unless it accepts its stench. Their waste generally smells nice, so it is often collected and transformed into some of the best perfume.",,
224,ii,V,Vauveau,Vauveau.png,Vauveau never lets go of the ring it carries. It loves suckling on rings because it enjoys the metallic taste.,,
225,ii,V,Veaula,Veaula.png,"It loves to use the rings that it collects as toys. If it loses its ring, it grows very depressed.",,
226,ii,S,Skweek,Skweek.png,"Its genetic structure has been influenced by scientists, allowing it to evolve into three different forms. They seem to enjoy being outside during nights when showers and thunderstorms are prevalent.",,
227,ii,I,Ikarode,Ikarode.png,"They store food inside of their pouches, which give them large amounts of energy. Their ends of their tails can produce up to 10,000 volts of electricity.",,
228,ii,L,Livolt,Livolt.png,"It is able to create over 9,000,000 kilowatts of electricity with its tail. They throw orbs of electricity from their pouches that can reduce a tank to ashes.",,
229,ii,E,Evyl,Evyl.png,It has often been discovered living in the attics and basements of old homes. Some stories have claimed that this Pokemon was the personification of wickedness.,,
230,ii,V,Vylent,Vylent.png,"They enjoy being around malicious people and those who are full of rage. It thrives off of that energy. According to old tales, those who have encountered it are said to be sent to an eternal abyss of pain and agony. Luckily, there has been no evidence of this being true.",,
231,ii,M,Maroden,Maroden.png,It is often seen as a role model to younger Water-Pokémon due to its calm and confident nature. Maroden often live isolated lives near beaches and lakes; they protect themselves by producing a thick foam from their arms and ears.,,
232,ii,S,Seltzea,Seltzea.png,"They are able to create giant waves by slamming water with its large tail. Known as a calm and admirable leader, these Pokémon mentor others in order for them to show their true strength.",,
233,ii,B,Bananug,Bananug.png,It is covered it a slimy film that lets attacks slide off of it. It covers itself with banana peels in order to hide from predators.,,
234,ii,S,Slugana,Slugana.png,"When it is asleep, it goes into its banana peel and cloaks itself, making it look like the normal fruit. They sometimes hang from trees until their peels are ripened and they fall off.",,
235,ii,D,Dandeseed,Dandeseed.png,It loves letting the wind blow it around. It is a very docile and gentle Pokémon that loves to be around humans.,,
236,ii,F,Fluffelion,Fluffelion.png,It scatters its fluff around fields in order for more Dandeseed to be born. It acts as a parent among a group.,,
237,ii,B,Buddee,Buddee.png,Buddee wraps its vine around people and Pokémon that they like. They are vastly known for the butter they secrete from their mouth.,,
238,ii,B,Buddelf,Buddelf.png,"It leaks butter from its flower when it is happy and when it makes new friends. It is said that if you taste its butter, you will be granted with eternal happiness.",,
239,ii,B,Budderor,Budderor.png,"Once you taste the butter it gives off, you will be blessed with eternal joy. They love to help others who need happiness.",,
240,ii,D,Dillar,Dillar.png,"In order to protect themselves, they roll into hard balls. This allows them to blend in with rocky environments, while also giving them a way to escape from danger. Their shells are mostly made of solidified mud, so it makes sure to keep itself dry at all times.",,
241,ii,A,Armadril,Armadril.png,"The hair covering their shells are extremely sensitive, so it cries out when it is touched by others. Their shells used to be used to create musical instruments for years before being deemed too inappropriate.",,
242,ii,A,Armordilo,Armordilo.png,"Their shells are extremely durable, despite being comprised of mostly mud. Not even a Hydro Pump can penetrate them. Their tails are powerful enough to topple a tree in one swing.",,
243,ii,M,Mantor,Mantor.png,"It hides in gardens, disguised as a plant. It eats a lot of soil to aid in its growth; soil provides it with most of its energy.",,
244,ii,O,Orchin,Orchin.png,"They stand still in large flower patches, blending in so that they can stay hidden. They can make their leafy claws sharp enough to slash though tempered steel.",,
245,ii,P,Pastrub,Pastrub.png,"They bury themselves in the ground, disguised as everyday shrubs. They have a tendency to rest on people's heads because they enjoy the feeling of hair and stubble.",,
246,ii,K,Krabbush,Krabbush.png,"It stands still with its head and claws tucked into its bushy back, disguising itself as a normal bush. They sometimes use their claws to mow long grass for berries.",,
247,ii,J,Jouby,Jouby.png,"Beloved by women, these little Pokémon are sometimes seen riding in purses. They love eating bitter berries and playing in wide open fields.",,
248,ii,J,Jougrou,Jougrou.png,"These Pokemon only eat berries that it deem worthy to be eaten. It uses Jouby to complete tasks for itself such as bathing, feeding, and grooming.",,
249,ii,N,Nezumika,Nezumika.png,"These Pokemon keep themselves buried, using their flower-like tails to absorb sunlight that they can convert to electricity. Nezumika stores electricity in its cheeks and send it into its paws, but because its power is so weak, it only gives an enemy a tingling sensation.",,
250,ii,D,Darbat,Darbat.png,"Its ears are able to absorb air and sound waves in order to charge its tail, which acts as a radar and sonar. It hides in the darkness of caves.",,
251,ii,N,Nyctinar,Nyctinar.png,"They use sonar to make their way around. Highly territorial, it uses its tail to communicate to all invaders, effectively scaring them out of the territory.",,
252,ii,H,Hemoglee,Hemoglee.png,"Hemoglee hides in water, waiting for unsuspecting people and Pokemon to enter in order to latch onto them. The red coloring of its underbelly is actually the blood from its victims.",,
253,ii,S,Suclot,Suclot.png,"Suclot never stops drinking blood until its entire body is full. It swims quickly, using its spikes and coarse bristles to cut into victims and get more blood.",,
254,ii,M,Molaby,Molaby.png,"According to legends, Molaby will appear when kids put teeth underneath their pillows. Its floss-like tail is able to cleanse anything it wraps around.",,
255,ii,C,Cuspix,Cuspix.png,"Its floss-like tail tangles around its teeth-like legs constantly. They are very friendly, but will always try to take others' loose teeth without consent.",,
256,ii,E,Enamelle,Enamelle.png,"It has very large internal jaws full of teeth that it has collected. When they take teeth from children, they slowly swipe their floss across their mouth, causing the growth of new teeth faster.",,
257,ii,B,Buranda,Buranda.png,These cute Pokémon run and play in forests. Their tails are naturally dormant and will ignite when they are excited or frightened.,,
258,ii,A,Ailite,Ailite.png,"Their flames are often used to signal the beginning of major sporting events. When their tail flames peter out, they grow extremely sick and sluggish.",,
259,ii,B,Blazesta,Blazesta.png,"It is said that their flames can melt the skin off of bone in an instant. </tr></tbody></table> </tr></tbody></table> </tr></tbody></table> <span class=""mw-headline"" id=""Evolution"">Evolution</span></h2>   <tr>    <tr> <a href=""https://static.wikia.nocookie.net/darkandwindiefakemon/images/b/b0/Buranda.png/revision/latest?cb=20200207202107"" class=""image""><img alt=""Buranda.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" width=""150"" height=""150"" data-image-name=""Buranda.png"" data-image-key=""Buranda.png"" data-src=""https://static.wikia.nocookie.net/darkandwindiefakemon/images/b/b0/Buranda.png/revision/latest/scale-to-width-down/150?cb=20200207202107"" class=""lazyload"" /></a> </tr>  <small>Unevolved</small> </tr>  <a href=""/wiki/Buranda"" title=""Buranda""><span style=""color:#000;"">Buranda</span></a><br /><small><span style=""background: #F08030""><a href=""/wiki/Fire_(type)"" title=""Fire (type)""><span style=""color:#FFFFFF;"">&#160;Fire&#160;</span></a></span></small> </tr></tbody></table>  <a href=""https://static.wikia.nocookie.net/darkandwindiefakemon/images/8/8d/Bag_Rare_Candy_Sprite.png/revision/latest?cb=20160401022022"" class=""image"" title=""Rare Candy""><img alt=""Rare Candy"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" width=""24"" height=""24"" data-image-name=""Bag Rare Candy Sprite.png"" data-image-key=""Bag_Rare_Candy_Sprite.png"" data-src=""https://static.wikia.nocookie.net/darkandwindiefakemon/images/8/8d/Bag_Rare_Candy_Sprite.png/revision/latest/scale-to-width-down/24?cb=20160401022022"" class=""lazyload"" /></a><br /><span style=""color:#000;"">Level 28</span><br /><big><big>→</big></big>     <tr> <a href=""https://static.wikia.nocookie.net/darkandwindiefakemon/images/e/ea/Ailite.png/revision/latest?cb=20200120035300"" class=""image""><img alt=""Ailite.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" width=""150"" height=""150"" data-image-name=""Ailite.png"" data-image-key=""Ailite.png"" data-src=""https://static.wikia.nocookie.net/darkandwindiefakemon/images/e/ea/Ailite.png/revision/latest/scale-to-width-down/150?cb=20200120035300"" class=""lazyload"" /></a> </tr>  <small>First evolution</small> </tr>  <a href=""/wiki/Ailite"" title=""Ailite""><span style=""color:#000;"">Ailite</span></a><br /><small><span style=""background: #F08030""><a href=""/wiki/Fire_(type)"" title=""Fire (type)""><span style=""color:#FFFFFF;"">&#160;Fire&#160;</span></a></span></small> </tr></tbody></table>  <a href=""https://static.wikia.nocookie.net/darkandwindiefakemon/images/8/8d/Bag_Rare_Candy_Sprite.png/revision/latest?cb=20160401022022"" class=""image"" title=""Rare Candy""><img alt=""Rare Candy"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" width=""24"" height=""24"" data-image-name=""Bag Rare Candy Sprite.png"" data-image-key=""Bag_Rare_Candy_Sprite.png"" data-src=""https://static.wikia.nocookie.net/darkandwindiefakemon/images/8/8d/Bag_Rare_Candy_Sprite.png/revision/latest/scale-to-width-down/24?cb=20160401022022"" class=""lazyload"" /></a><br /><span style=""color:#000;"">Level 39</span><br /><big><big>→</big></big>     <tr> <a href=""https://static.wikia.nocookie.net/darkandwindiefakemon/images/1/14/Blazesta.png/revision/latest?cb=20170415173451"" class=""image""><img alt=""Blazesta.png"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" decoding=""async"" width=""150"" height=""150"" data-image-name=""Blazesta.png"" data-image-key=""Blazesta.png"" data-src=""https://static.wikia.nocookie.net/darkandwindiefakemon/images/1/14/Blazesta.png/revision/latest/scale-to-width-down/150?cb=20170415173451"" class=""lazyload"" /></a> </tr>  <small>Second evolution</small> </tr>  <strong class=""mw-selflink selflink""><span style=""color:#000;"">Blazesta</span></strong><br /><small><span style=""background: #F08030""><a href=""/wiki/Fire_(type)"" title=""Fire (type)""><span style=""color:#FFFFFF;"">&#160;Fire&#160;</span></a></span></small> </tr></tbody></table> </tr></tbody></table><br style=""clear:both;"" /> <span class=""mw-headline"" id=""Origin"">Origin</span></h2> <span class=""mw-headline"" id=""Design_Origin"">Design Origin</span></h3> Blazesta is based on a <a target=""_blank"" rel=""nofollow noreferrer noopener"" class=""external text"" href=""https://en.wikipedia.org/wiki/Red_panda"">red panda</a>.",,
260,ii,B,Beavah,Beavah.png,"Beavah possibly has the lowest IQ of all Fighting-types. It is easy to distract and defeat in battle. They spend their time floating in water, staring at the sky. They can be attacked by anything, but will not register the pain until a bit later.",,
261,ii,N,Nawurk,Nawurk.png,"The toothpick that it gnaws on acts as an anger suppressant. When it gets angry, it will start swinging its log around and biting everything around it. They are highly recognized for their innate abilities to create pieces of art by chewing on wood. A wooden statue created by a Nawurk was once sold for thousands.",,
262,ii,M,Marlord,Marlord.png,"Its bill is strong enough to pierce through bedrock. They fight each other, using their sword-like bills, in order to assert their dominance.",,
263,ii,S,Spookie,Spookie.png,This Pokémon is said to be the formation of ghastly spirits that try to destroy lives. It has a relatively jolly attitude and is very friendly toward all people and Pokemon.,,
264,ii,E,Enemigma,Enemigma.png,"It inhabits abandoned buildings and haunted houses, living in the darkness. It passes through people's bodies and steals the plasma from their body.",,
265,ii,B,Baitrap,Baitrap.png,"It dwells in the darkness of underwater caverns, using its hook-like spine to lure prey towards it. Their bones are often collected and used to make strong hooks.",,
266,ii,T,Transphin,Transphin.png,"Transphin dwell in deep underwater caverns, feeding on <a href=""/wiki/Miniscale"" title=""Miniscale"">Miniscale</a> and <a href=""/wiki/Shrimpy"" title=""Shrimpy"">Shrimpy</a>. Their transparent skin and slow movements have earned them the nickname the 'Swimming Skeletons'.",,
267,ii,M,Moneten,Moneten.png,"They extend their feelers to unimaginable lengths in order to inject their prey with a potent toxin. It sticks to the bottom of the sea, using their long, poisonous feelers to grab their prey.",,
268,ii,K,Kwillo,Kwillo.png,Its body is covered in hot quills that are able to release bursts of electricity. They shoot their quills at berries to roast them before eating them.,,
269,ii,S,Spikwill,Spikwill.png,"One stab from one of its quills can cause a burning pain that will last for weeks. Oddly enough, their quills are sometimes used by hairdressers to curl or straighten hair.",,
270,ii,I,Insecrest,Insecrest.png,It stands on its tail whenever a full moon appears. They are known to get signals from the moon whenever their green eyes glow.,,
271,ii,C,Crescoon,Crescoon.png,It clings to tree branches and absorbs moonlight through its horns. Its little legs don't allow it to walk correctly.,,
272,ii,L,Lunoth,Lunoth.png,Its moon-shaped wings absorb moonlight in order to give it its power. It only appears on nights of crescent moons.,,
273,ii,O,Odoripe,Odoripe.png,Accidentally stepping on this Pokémon triggers a special gland inside its body to spread a terrible odor to the surrounding area. Its diet consists mostly of rotten fruits.,,
274,ii,R,Ripomb,Ripomb.png,"This Pokémon is one to be reckoned with when its antenna is pulled. When threatened, it releases gases inside its body that causes its shell to expand and eventually explode, releasing the noxious gas.",,
275,ii,S,Stenchar,Stenchar.png,Stenchar's tail is able to spray a repugnant odor that can curl noses from miles away. The button on its chest releases an odor from its head that acts as a knockout gas.,,
276,ii,G,Galagrow,Galagrow.png,These Pokémon are known for gathering berries for people they befriend. Groups of them compete to see who can gather the most items.,,
277,ii,B,Belkin,Belkin.png,"These playful bird Pokémon love to battle and will playfully wrestle on the surface of water. They use their beaks to crack <a href=""/wiki/Mollusym"" title=""Mollusym"">Mollusym</a> shells for food.",,
278,ii,I,Ingorina,Ingorina.png,"Their beautiful movements can put anyone in a trance. They dance on the surface of water, with the one in the center being the leader.",,
279,ii,M,Miningo,Miningo.png,"Years ago, these Pokemon were worshiped and loved by humans, but these days they are seen as a nuisance. As a result, they are often abandoned. They travel in large packs and typically avoid human contact.",,
280,ii,D,Dingrowl,Dingrowl.png,"Very few humans are able to catch these Pokemon, and even if they are effectively captured, it ignores their trainers' orders. If it sees a human, it will immediately try to attack them due to its hatred of them.",,
281,ii,Z,Zable,Zable.png,"Its sack-like tail holds sand that can induce sleeping with one grain. Zable always feels tired, but its brain won't allow it to sleep.",,
282,ii,D,Dustzee,Dustzee.png,"Its tail, which usually holds a bunch of sand, can open and spill the sand out, but when it does, Dustzee can't help but lie on it. Its brain still won't allow it to sleep, so it is a tortuous act, as the sand is extremely comfortable.",,
283,ii,W,Wallabound,Wallabound.png,"Wallabound's feet pose a hindrance to it, as it always trips over them when walking, so it instead relies on bouncing on its tail to get around. Its large feet are strong enough to demolish solid concrete.",,
284,ii,S,Steleo,Steleo.png,Their steel bodies are said to be unable to melt. These Pokémon are quick to start fights when they are bored.,,
285,ii,L,Leobliter,Leobliter.png,"The metal inside of its mane helps it repel attacks that come towards its facial area. If these Pokemon are ever challenged, they will never back down, even if they are at a disadvantage.",,
286,ii,L,Leefril,Leefril.png,The leaf on each of their tails can release intense light. They use their leaf frills to absorb sunlight in order to charge up and heal itself.,,
287,ii,F,Frilleave,Frilleave.png,Their frills absorb sunlight so quickly that they can initiate a Solar Beam attack immediately. They charge at anything that angers them.,,
288,ii,S,Slaplus,Slaplus.png,"They rub their hands together in order to generate electricity. Whenever it smacks something, the recipient receives a high voltage shock.",,
289,ii,P,Puncharge,Puncharge.png,Its punches can disintegrate a small building. It absorbs electricity through its horns and spikes on its arms.,,
290,ii,S,Sawee,Sawee.png,"It gives the impression of having two heads when it is on all four of its legs. They poke and stab fruits, injecting them with poison as they eat it.",,
291,ii,S,Sharpod,Sharpod.png,Their claws release a potent toxin that can cause paralysis. They can rotate their claws in opposite directions like propeller blades.,,
292,ii,K,Knifly,Knifly.png,They release a deadly poison that can kill in one minute. They fly in silence and strike when they feel threatened.,,
293,ii,T,Terove,Terove.png,"It flies over gardens and fields, scattering spores from its wings to help the plants grow. They enjoy planting flowers and have a euphoric feeling after they bloom.",,
294,ii,D,Dactove,Dactove.png,"Their leafy wings contain spores that allow them to grow plants easily. They do not need to eat, and instead photosynthesize using their tails to create food for themselves.",,
295,ii,M,Meadactyl,Meadactyl.png,"They guard fields and meadows, attacking anything that might damage the environment. Their wings turn a bright pink when they are healthy, and return to their green color when they're sick.",,
296,ii,F,Fleetah,Fleetah.png,These Pokemon race against each other to strengthen their limbs. They are really quick to run from trainers.,,
297,ii,S,Speedah,Speedah.png,"One of the fastest Pokémon ever, one was once recorded running at 175 mph! Its strong leg muscles allow it to run for hours on end without stopping.",,
298,ii,B,Bubalo,Bubalo.png,"They are able to create bubbles thanks to a soapy secretion produced by their tails It tries very hard to be menacing and territorial, blasting bubbles at those who come too close, but its cute appearance makes it hard for it to be taken seriously.",,
299,ii,B,Bufflow,Bufflow.png,"Thought to have gone extinct, more were found living around a marsh over 500 years ago. Quick tempered, it will charge at any anyone and anything that approaches it, blasting jets of water from its horns.",,
300,ii,S,Stygilil,Stygilil.png,This ancient Pokemon used horrific tactics to catch and devour its prey. It skewered its prey on its extendable horns and waited for them to stop moving before scraping them off and eating them savagely.,,
301,ii,S,Styxol,Styxol.png,"It rammed into prey and skewered them on its horns. If its prey was still alive after an attack, it would take pleasure in devouring it while it was still alive.",,
302,ii,P,Pyrapt,Pyrapt.png,It is thought to be the ancestor of all Fire-types. Its flames could melt the rocks of caves.,,
303,ii,R,Raptoast,Raptoast.png,It was the cause of many fires over 100 million years ago. It ran at a speed of 126 mph and slashed prey with its long nails.,,
304,ii,C,Crocodon,Crocodon.png,Their jaws were strong enough to snap a semi-truck in half. Their spikes could quintuple in length and they would spin with their prey impaled on them to rip them into pieces.,,
305,ii,W,Wotter,Wotter.png,"They travel in groups and take multiple things from towns and buildings. They cause mischief wherever they go, but their cute appearance covers that fact.",,
306,ii,S,Sailott,Sailott.png,"They watch over Wotter's heists and antics to make sure that all of them make it back. Using both of its eyes, it can't see that well, but when one of them is closed, they can see extremely well as if they are using binoculars.",,
307,ii,P,Pirott,Pirott.png,"They command Wotter and Sailott to steal and bring back any valuable items, which it keeps in a special place. It uses its iron claws, which can switch paws at any time, to intimidate those it is stealing from.",,
308,ii,W,Wataloo,Wataloo.png,"Its lower body isn't as developed as its upper body, so it has a diaper made of foam and bubbles to aid in its walking. When it is hurt, it absorbs water through its bubble diaper to heal itself.",,
309,ii,M,Manasea,Manasea.png,"It gives off a strange aura whenever it falls down. Despite its legs being fully developed, it still has trouble walking.",,
310,ii,W,Watullius,Watullius.png,"Fully grown, it is able to to walk perfectly on all fours and on two legs. It is able to scale waterfalls and create giant holes in the sea using its magic orbs in order to catch prey.",,
311,ii,K,Kalique,Kalique.png,"Kalique feign innocence to get on the good side of people, only to steal from them when left alone. They are said to be descendants of ancient gods, so they are often treated like royalty.",,
312,ii,J,Jakunn,Jakunn.png,"Jakunn usually serve <a href=""/wiki/Kalique"" title=""Kalique"">Kalique</a> and <a href=""/wiki/Dibolika"" title=""Dibolika"">Dibolika</a>, doing whatever they tell them to do. They have been known to steal valuables from museums, stores, and homes in order to try and earn favor with their evolved forms.",,
313,ii,D,Dibolika,Dibolika.png,"Ancient texts described them as reincarnations of cruel deities. When in battle, it uses extremely underhanded tactics, going as far as to try to attack the opposing trainer so that they can't give their Pokemon any instructions.",,
314,ii,C,Cerleu,Cerleu.png,"It hates getting attention, as it makes them feel inferior, which is difficult for them because of their fur's lack of pigment. Nobody knows why, but it is born with gray fur, which turns white as it continues to grow.",,
315,ii,L,Leucervid,Leucervid.png,"If anyone makes eye contact with it, it goes into a blind rage. Its fur color makes it feel worthless, causing it become enraged because of its own insecurity.",,
316,ii,H,Hopo,Hopo.png,These Pokemon came into existence when a rabbit died in a magician's hat during a magic act. It uses magical power in order to defend itself.,,
317,ii,C,Cakaseed,Cakaseed.png,These Pokémon came to life when young slaves possessed a scarecrow. It is said that they see their past lives through their blood red eye.,,
318,ii,R,Recrowile,Recrowile.png,"After a farmer died in his barn, it was thought that this Pokémon was his reincarnation. It wanders fields and gardens, reliving every moment of his life by looking through its bloody eye.",,
319,ii,A,Assasect,Assasect.png,"These Pokémon have the agility and grace of a silent assassin. It never makes a sound when battling, making it able to defeat opponents quickly.",,
320,ii,S,Symbia,Symbia.png,"They are commonly found in the mouths of <a href=""/wiki/Mollusym"" title=""Mollusym"">Mollusym</a>, eating bits of sand and algae that it swallows. Symbia and Mollusym have a symbiotic relationship. Mollusym provides Symbia with shelter and food, and Symbia protects Mollusym's valuable pearls.",,
321,ii,M,Mollusym,Mollusym.png,"Inside of each of their mouths is a very valuable pearl, which the Symbia inside helps protects from intruders. They work in a symbiotic relationship, the Symbia gets a home and the Mollusym has protection.",,
322,ii,M,Monori,Monori.png,"By achieving enlightenment, this Pokémon's attack power increases tenfold. Its fluffy tail is made of mind fog, which allows it to read people's minds.",,
323,ii,P,Psytori,Psytori.png,"They float on their tails, which are composed of multiple stressful mists that it gives off as it meditates. The pearls around its neck helps it stay calm.",,
324,ii,P,Pumkid,Pumkid.png,"They were born from the spirits of those killed on Halloween night. Each Halloween night, they roam cities looking for more victims in order to increase their species number.",,
325,ii,G,Gourdaver,Gourdaver.png,"It uses its three legs to stab trees and take their life force, making them die. Its creepy look and body gave it the nickname, The Grotesque Gourd.",,
326,ii,T,Tiklok,Tiklok.png,"According to folklore, whenever the hands on its face strike midnight, a life is taken. It hangs on walls, pretending to be a clock, and frighten others that walk past it by rattling its pendulums.",,
327,ii,P,Pontaur,Pontaur.png,"As soon as it is born, it is able to run as fast as a jet. Their legs lack hooves, making them slightly defenseless, but the muscles inside make up for it.",,
328,ii,T,Taurough,Taurough.png,"Their hooves are strong enough to penetrate an <a href=""/wiki/Macernio"" title=""Macernio"">Macernio</a>'s armor. They work in groups in order to protect <a href=""/wiki/Pontaur"" title=""Pontaur"">Pontaur</a>.",,
329,ii,P,Penneswel,Penneswel.png,"The females of this species of Pokemon are known to be more attractive because of their fur, making them targets for hunters. The males will always try to protect the females from harm.",,
330,ii,L,Lagomelt,Lagomelt.png,"The males of this species are very defensive and protective, but can be known to have a sweet, mischievous side. The females use their beauty in order to manipulate the males into doing what they want.",,
331,ii,H,Harupt,Harupt.png,The females' fluffy fur is very durable and comfortable in order to protect their young. The males are extremely violent and will attack anyone who approaches its territory.,,
332,ii,S,Scleros,Scleros.png,"It hides in the shadows and stalks wanderers at night, stealing their life force as it stares at them until they are unable to continue moving. It is said that if you stare at them for too long, you lose the ability to see clearly.",,
333,ii,D,Demeyes,Demeyes.png,"Demeyes stalks wanderers at night, showing its bright eyes in order to steal their vision. There was an old wives' tale that said that Demeyes will steal the eyes of those who are malicious.",,
334,ii,G,Googoust,Googoust.png,"Googoust is the result of a malevolent spirit possessing the body of an infant. Extremely skittish, the spirit inhabiting Googoust's body comes out of its mouth and fights for both of them due to Googoust's inability to stand up for itself.",,
335,ii,T,Tonex,Tonex.png,It gives off a melodious sound when happy. Its voice is said to be the most beautiful out of all Pokémon in the Qiloh Region.,,
336,ii,X,Xylotone,Xylotone.png,"Its ""tail"" is actually its intestines, which it uses to let out different tones for its melodious sounds. It eats kelp and plankton in order to keep its throat moist.",,
337,ii,T,Tikeye,Tikeye.png,They are highly recognized as guide Pokémon because it is able to show people the errors that they make in the future. They can sense hostility and will match it by blasting beams from the mouth on its body.,,
338,ii,D,Doseyedo,Doseyedo.png,"They are said to read auras and bend ones mind to their will. They use their eyes to view into the past, present, and future.",,
339,ii,P,Pseye,Pseye.png,It is said to be the wisest Rock-type Pokémon. The multiple eyes on its body are the source of it massive power.,,
340,ii,K,Kuselass,Kuselass.png,Kuselass are said to be the spirits of female students that left this world via accidents. They target females and immediately attack them when they are the most vulnerable.,,
341,ii,Y,Yureibb,Yureibb.png,"This Pokémon haunts sandy areas, floating in place and just staring at a victim, causing paranoia. It seems to have no emotions, as it shows no pain from attacks and it never seems to do anything but stare into space.",,
342,ii,C,Crustition,Crustition.png,It occupies old hermit shells and only comes out when disturbed. Trainers who have this Pokemon are said to have no emotions later on.,,
343,ii,C,Cubite,Cubite.png,"Their tails are encased in ice, allowing it to block attacks that hit it. They freeze particles in the air in order to create snow.",,
344,ii,R,Rayookie,Rayookie.png,"They can breathe out snowflakes, making a fun time for children who encounter it. Their tails can fire snowballs and icicles as it swallows moisture in the air.",,
